pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik,year,quarter
1970-03-23 18:22:02,AAAAAAAAAAAAAFI,COMMON,ACTV,LKGNGGPIOAPHiWfPONcJWVUHFrLTJrhTcfqpMdBHEafMzZxYurgiDpOSacSOGMRGrt gAD,PCX   ,440178548,18640102,19470328,1.11,0000000013,1970,Q1
1970-03-24 14:13:02,AAAAAAAAAAAAAKT,COMMON,ACTV,Yyw Ywq CiFKoPxDlGmwJtR fZeAQULRQavTUCZR                              ,PCX   ,405172629,18510420,19350117,0.25,VRCqMDchijxAuePBgjywAGgqrVRBEFpiTlAyRVbIdJsaEVtlYWHXc       ,1970,Q1
1970-03-24 21:15:02,AAAAAAAAAAAAAKV,PREF_A,ACTV,OEjfTkSALLSbblzPoKuoHRSMuOYBHaOpxABvBw                                ,NASDAQ,713464050,19490808,18500228,0.21,0000000116,1970,Q1
1970-03-27 14:11:03,AAAAAAAAAAAAAKX,PREF_C,ACTV,eKuSrfsPXhjrNAnWfBTATPgIAqFrHSQVFfY RpJVDT UzMbMQDkbIpVcWknubGObDwk   ,NASDAQ,965958171,19190926,18610613,2.93,0000000058,1970,Q1
1970-03-28 09:36:00,AAAAAAAAAAAAAKZ,COMMON,ACTV,WvUCOJGJBKKqSACRQArbbQdUNjdyQOYBDgoMreBlqXuDoMDyCgoMVTEDHBBB          ,AMEX  ,785090290,18771122,19570108,1.95,PJMdSzrJLCQOEjBzsCfSLWNE                                    ,1970,Q1
1970-03-29 09:05:04,AAAAAAAAAAAAALB,COMMON,ACTV,TIVqYmYeCPOpBfWoajZsSBJNiKhDGVEKROAnE                                 ,NASDAQ,126296851,19580920,19010526,0.89,0000000017,1970,Q1
1970-03-29 14:10:03,AAAAAAAAAAAAAID,COMMON,INAC,USRTTApOoKMZzyWaJoVAVCqFnBjAABFRtoUDWaQK                              ,NYSE  ,187788010,19000522,18580214,0.91,0000000048,1970,Q1
1970-03-31 09:20:05,AAAAAAAAAAAAAKU,COMMON,ACTV,VMCBQWHzlFMeyyBjGw rMJnqfSlR                                          ,AMEX  ,475315210,19161103,19650527,2.2,kHtGiuFfPHTrsLQCQMHgHEIaeKArhp                              ,1970,Q1
1970-03-31 23:59:05,AAAAAAAAAAAAAKW,COMMON,ACTV,KxYiwLBqzOemJ                                                         ,NASDAQ,969826016,19190305,18621004,2.52,ENGDoBcJBTuAugFLKIzoEnkLDnlBMTZAvXJwRWFNVGivMNfTaPXjIhrKIoGj,1970,Q1
2015-09-29 17:59:02,AAAAAAAAAAAACVV,COMMON,ACTV,AlRUbsEHBTJCJeTdIWOeJvgXXrOTvFrVAZwnDMeVn                             ,NYSE  ,629589333,18970318,18731124,0.35,0000000357,2015,Q3
2015-09-29 18:58:01,AAAAAAAAAAAABEK,PREF_A,ACTV,XSxvzhsBTgAOKJkUPweGjl V                                              ,AMEX  ,712208063,19580423,19540406,2.13,YQGJAkMQauyAfLJimRQCDJStNrLQAR                              ,2015,Q3
2015-09-29 19:53:03,AAAAAAAAAAAACVY,COMMON,ACTV,EqeRRdWLEMHzeRZrIttCxqVAaPONwxv OUaqaiUUwropv MEBZtVqRAHedvu          ,NYSE  ,882261298,19060527,19501011,0.24,XzsnTQRvaMKTMblxlOXKAWgJnKUtmDBdBDllebQFsaVhSJyMuVCATROa    ,2015,Q3
2015-09-29 23:32:00,AAAAAAAAAAAACVU,COMMON,ACTV,XdCPBrZSzTphWIaNNqCVCITJdsIRuwWFAgZdDstNUEWzHvUolGITFAnpoHxVkdTdE     ,NYSE  ,294755324,19831109,19660115,0.07,0000000668,2015,Q3
2015-09-30 00:26:01,AAAAAAAAAAAACWB,PREF_A,ACTV,SVcdKzHHCzVhMFAuaRjkNRPVJlMGIILRSnrleSGVMEdGjC                        ,PCX   ,305066899,19680409,19890419,2.42,pxoJltSiMWNPaLJXDzrCt                                       ,2015,Q3
2015-09-30 03:19:00,AAAAAAAAAAAACVX,COMMON,ACTV,UtTLCOBqHQxNOOThb                                                     ,NASDAQ,326557127,19081220,18831207,1.22,0000000364,2015,Q3
2015-09-30 04:09:02,AAAAAAAAAAAACVT,COMMON,ACTV,KuIBTLDjSsjHGnCoBJnTJs                                                ,PCX   ,510917935,19360518,19940617,0.64,0000000657,2015,Q3
2015-09-30 10:31:05,AAAAAAAAAAAACWA,PREF_A,ACTV,IBB uzzzEtRLLjnEAzHUYGDRohnIzICbZanuUvoANDXLlIziGcaPO                 ,AMEX  ,120215193,19710320,18730425,0.23,KEGJUmtiTGWgspzKcnMQoMWdhjwInvEnWkMEKuWaXSOGKhvGHoFlAuJVDXzs,2015,Q3
2015-09-30 12:42:02,AAAAAAAAAAAACVW,COMMON,ACTV,WzyUAmTbnFEjiVeDInQlgbZuCjRVLhMEJOQZtSgGnVIrysWAwVIfPBVQCjVJDbW       ,NYSE  ,300403478,19150504,18691219,1.49,ApeWzhwIufFccpgWnIXgCPDKMRFSVNIoW                           ,2015,Q3
2015-09-30 20:25:03,AAAAAAAAAAAABBE,COMMON,INAC,WDIFfR WnDkmezLhGQQbIUoIpgOKOSTF J                                    ,NASDAQ,650294685,19120315,19320701,2.82,0000000173,2015,Q3
2015-09-30 23:59:05,AAAAAAAAAAAACVZ,PREF_B,ACTV,yGvRUDVSAGFgPgM                                                       ,NASDAQ,822737803,19351229,19521103,0.98,0000000425,2015,Q3
1990-12-28 14:10:02,AAAAAAAAAAAABNS,PREF_A,ACTV,hOUHvNnL jzAqAvYeDPCWMRKPTVYJmGDAXBYSQCMO                             ,AMEX  ,667452989,19011025,18591228,0.09,0000000265,1990,Q4
1990-12-28 21:46:04,AAAAAAAAAAAABNN,COMMON,ACTV,kedQbwhpzMXEExrCIEKsQcIxbAeHLztASOWLkpqqDjgWu sQCl                    ,NASDAQ,596503334,19250124,19580216,1.24,APIemUAnWYRCcEsLL                                           ,1990,Q4
1990-12-29 01:05:01,AAAAAAAAAAAABNT,COMMON,ACTV,aBPOcJVDbKAovNYYqBUAFZscnRYJnerSTXzrSJnMl Cm                          ,AMEX  ,407897721,19050525,18651216,2.43,cLttkQEjRHyRwOLBHjSOQLFUcVFAZKstpAKFWWPjT                   ,1990,Q4
1990-12-29 14:12:00,AAAAAAAAAAAABNO,COMMON,ACTV,dJfwytKpTjnxDzOmnAcbprxYEEVGLqHsUqJojadUTNDVEtVhnORNDUBbAQIoHO        ,NYSE  ,375260296,18530107,19300215,0.99,hBElaBVPKkVMSVdeHNMVCNSloGxdlCvheAexXHriIZGCukSEhLWsZ       ,1990,Q4
1990-12-29 20:28:04,AAAAAAAAAAAABNU,PREF_D,ACTV,CBlnInXZdbgMcUKoDzHYCaIfFGakCYuiLTBP                                  ,PCX   ,959511841,19530622,19750816,1.17,0000000296,1990,Q4
1990-12-30 12:59:05,AAAAAAAAAAAABNP,COMMON,ACTV,LWSCLNBLOlGUTIP                                                       ,NYSE  ,968446986,18800115,19200724,2.52,0000000016,1990,Q4
1990-12-30 14:46:01,AAAAAAAAAAAABAK,COMMON,ACTV,THZFjVrFDAcSgryIYxVdWddLQbQaC R                                       ,NYSE  ,350752790,19140507,19840618,1.89,0000000218,1990,Q4
1990-12-31 04:02:05,AAAAAAAAAAAABNQ,COMMON,ACTV,QYJBCuaTRXFNmzJHBIfDsXZVxNGsRjIeG                                     ,NASDAQ,718486779,19401230,19390615,0.53,0000000240,1990,Q4
1990-12-31 13:55:04,AAAAAAAAAAAABJE,COMMON,INAC,DUSNbnRLFVpJLkigyOXykJkIKvptJbxCBFOQ mkPGMTwzXDQLNW                   ,NYSE  ,97612795,18830812,18921231,2.34,nejESMxciuKMLFHMFEUV                                        ,1990,Q4
1990-12-31 15:27:05,AAAAAAAAAAAABNR,COMMON,ACTV,QxGmCeNQFFLVtOuynLdSrYgfYZnDcNGAqwgMFUVFsMLSrIF GL awABDeXJarqSg      ,PCX   ,890997396,19810702,19260812,2.27,caAINGknvILjXQDZSOIOA                                       ,1990,Q4
1990-12-31 23:59:05,AAAAAAAAAAAABNM,COMMON,ACTV,H OqzUbPwcLT PHdWIbqzWjibhQwXTyirixktfewPBsDfRijGKNSRLvxJN            ,PCX   ,412825954,18800719,18541126,0.92,0000000269,1990,Q4
1984-09-26 22:24:03,AAAAAAAAAAAABFB,PREF_C,ACTV,OjDTGQEdUNq                                                           ,PCX   ,598252606,19750707,19340323,1.09,0000000367,1984,Q3
1984-09-27 09:07:04,AAAAAAAAAAAABEV,PREF_A,ACTV,UIxqQHbUPRvyDbDwhinQhYBpHzBlRtDINPPjwYccywxpEJMloHSllVvsjJMVLK        ,NYSE  ,637613599,19020706,18940516,1.28,0000000335,1984,Q3
1984-09-27 22:04:00,AAAAAAAAAAAABFA,COMMON,ACTV,vOMDAqPYLcUNAtrOhibZi giZXRQUNMGEucHaiHyaRUepemvPnwRxj                ,NYSE  ,323764452,19480812,19011113,0.96,YtvHEQBjudJlIIctWcFxmnzyLLXwZIjQbTYYSJjShQPPW               ,1984,Q3
1984-09-27 22:29:01,AAAAAAAAAAAAAVF,COMMON,INAC,vVXfzRuIaEbvEqVxLJNHCZCKYG                                            ,AMEX  ,40067764,19580222,18941130,1.17,mPMQctNfdlYBGEJcUJMKsAYRADEUETYwjTnFsJLBCbNRKrGOaMiTuCx     ,1984,Q3
1984-09-28 12:43:05,AAAAAAAAAAAABEZ,COMMON,ACTV,iszRfpefwvNmBGWdQdPBwTbOnPUDYYG                                       ,PCX   ,602601483,19561002,19761202,2.29,jBTaFZxKSGcJVXEOAtnApSlFPFPZEVuxaj                          ,1984,Q3
1984-09-28 23:30:03,AAAAAAAAAAAAAWO,COMMON,ACTV,UfdX SFWkKvk                                                          ,NYSE  ,563471555,18751004,19630906,0.1,byJXXiDpSRuQqUFJVyaHkwU                                     ,1984,Q3
1984-09-29 02:50:00,AAAAAAAAAAAABEY,COMMON,ACTV,RDVjMIJynSBanSPcUpPLyeqXUQsZgcDcFf                                    ,AMEX  ,367283496,19811111,19360713,2.13,0000000216,1984,Q3
1984-09-29 09:52:02,AAAAAAAAAAAABFD,PREF_A,ACTV,uKTFsInpsgITiOJmYDHyMIOzlizQTugxoMYkpKGQMhnYxRJPPqGRVHVCiXEUIrQB      ,PCX   ,418209300,18690704,19301115,1.88,0000000019,1984,Q3
1984-09-29 12:27:01,AAAAAAAAAAAABEX,PREF_A,ACTV,MIKwfqPRDIcpHvnbLDAVtPaQAEtPgfCKYvGxZb                                ,NYSE  ,392429508,18610204,19530107,1.06,ULgCIfEYXJhJMVKaIiBaigqcNUMwsESebiWhZypXBMaCEaOIWKrZt       ,1984,Q3
1984-09-30 04:10:00,AAAAAAAAAAAABFC,PREF_D,ACTV,jMJBNSqBEzpT                                                          ,AMEX  ,966184398,19600802,19490603,2.96,0000000234,1984,Q3
1984-09-30 23:59:05,AAAAAAAAAAAABEW,COMMON,ACTV,KNldNBIGDnrtDTPCwPEr                                                  ,AMEX  ,786140910,18830111,18790402,2.98,0000000051,1984,Q3
2007-06-28 17:51:00,AAAAAAAAAAAAATN,PREF_B,INAC,LrvsCaVOSGER muQZIjnbYhGOhwN                                          ,AMEX  ,549835778,19620716,19040719,2.42,TLOeJROVMacWuQLAOqTyEkblGNJmHaNXnFWPqeXGAI                  ,2007,Q2
2007-06-29 01:44:03,AAAAAAAAAAAACKK,PREF_A,ACTV,VZNtqpqIpEYEolgpWybOAvTzPKFExEdTKzGhOTnwOLDRrREkSnPhqP                ,PCX   ,367435177,18760925,18930715,0.44,BlezJnYvpFpHOIkdHLztuDIJeyvTrf                              ,2007,Q2
2007-06-29 08:30:02,AAAAAAAAAAAACKN,COMMON,ACTV,NvCCHluyHVDyQqqLxiGqlGe                                               ,NASDAQ,536020623,18990206,18681218,0.95,0000000820,2007,Q2
2007-06-29 14:04:04,AAAAAAAAAAAACKQ,COMMON,ACTV,HJIqRG UPrAHjEAdkbKgeDRTLbAjfAeVBOXNcBoIQwRD                          ,PCX   ,881465590,20030607,18650604,2.71,DXYhrWaQcubzCELw                                            ,2007,Q2
2007-06-29 19:45:03,AAAAAAAAAAAACKI,COMMON,ACTV,CDPlPSwAkiDPVJbKOzlRQQULPnIFigYefdFyyqSZnNiNSQQRKOpbKC                ,NYSE  ,767626265,18530321,19280501,0.81,0000000869,2007,Q2
2007-06-30 02:22:05,AAAAAAAAAAAACKL,COMMON,ACTV,OZfeObVjCz                                                            ,NYSE  ,13242544,18540324,19490426,2.1,0000000789,2007,Q2
2007-06-30 04:58:03,AAAAAAAAAAAACKO,COMMON,ACTV,iuwWaTUYfRAyOesUZUaFzgTvdRSCJnQElEMIi                                 ,NASDAQ,929561546,19860823,19891002,2.56,0000000417,2007,Q2
2007-06-30 10:30:02,AAAAAAAAAAAAAQK,COMMON,ACTV,VjtGWfWuqfjMK                                                         ,AMEX  ,771806560,19340122,19880818,2.97,kTRCSlnyVeYqQzHityJUECQLrhYRSYLXypldVZMdbQvGHVYfEaxjqkHG    ,2007,Q2
2007-06-30 13:39:01,AAAAAAAAAAAACKJ,PREF_B,ACTV,RLDXGrwgNELdnKUhuJSixJWKXOEWWghPROohBQMxZtQFkuFQNQ                    ,AMEX  ,715641230,19001001,19630403,0.17,GXPlSMRxrwRWSQGoFU                                          ,2007,Q2
2007-06-30 20:22:00,AAAAAAAAAAAACKM,COMMON,ACTV,CIUaFfPvdRTlRrVawkRmIpLHuovuSzLxWbZRMDpfwRYBMFtJ                      ,AMEX  ,845861966,19900226,18671205,0.38,0000000858,2007,Q2
2007-06-30 23:59:05,AAAAAAAAAAAACKP,COMMON,ACTV,bwJuGxEvMvRsIYrBCyCANpQ HQcTlihJdF                                    ,AMEX  ,542224626,18830414,18560214,2.06,0000000625,2007,Q2
2012-12-30 03:56:01,AAAAAAAAAAAACSC,COMMON,ACTV,duIwobycAheBFBVInW                                                    ,NASDAQ,970178062,19871217,19570423,1.42,0000000333,2012,Q4
2012-12-30 05:41:05,AAAAAAAAAAAACSB,PREF_A,ACTV,lTWgoGeHLhBBRISUhfSlItyIjnAGRxCAgXsebBQHJYTLqBeDHzSMfq                ,NYSE  ,483780378,19880107,18820617,2.71,kVkWHqlwgJHEWSG                                             ,2012,Q4
2012-12-30 10:21:00,AAAAAAAAAAAACSA,COMMON,ACTV,ndoPYEtektOIAIpcFWtLkIKyAE                                            ,PCX   ,502050108,18711229,19610809,1.89,0000000525,2012,Q4
2012-12-30 14:45:03,AAAAAAAAAAAACRZ,COMMON,ACTV,JBizdlpMUqGryOyDDKiaTusaxWIJpHYtHVQPHiwpdpFbBxez                      ,PCX   ,562460084,18870414,19280410,0.67,XXuPAoJvfWkvkBWPDHTknGdDcQcVGpuxlyooeBTuwDOhFBbzx           ,2012,Q4
2012-12-30 15:34:05,AAAAAAAAAAAACRY,COMMON,ACTV,QYuAqASVfSCwRqVclaGdAQAGYbCngJOvASf                                   ,AMEX  ,419473014,19860228,18660320,1.89,0000000290,2012,Q4
2012-12-30 16:13:05,AAAAAAAAAAAAADF,COMMON,INAC,VggeEkcloKgvwjLOBtPSqNMfKiEHslXJUMfKUbTBavhwOCn                       ,NASDAQ,350739172,19251118,18890713,0.39,0000000031,2012,Q4
2012-12-30 18:49:00,AAAAAAAAAAAABBW,COMMON,ACTV,RgEmUKDaUxDTrDQYncKYvsuyiZgZTVDOI                                     ,NASDAQ,730591932,19780312,19990107,1.92,AChNrBRFTkjZjDXSGVlG                                        ,2012,Q4
2012-12-30 21:24:01,AAAAAAAAAAAACSG,COMMON,ACTV,BVMZUxMksEEUgCOpNuwwJHAJSAIEbNgC                                      ,NASDAQ,522513238,19850320,19260530,2.84,BdBeFzlIGNbTGFMGeisQvHpnoNTnwtoIR                           ,2012,Q4
2012-12-31 01:28:01,AAAAAAAAAAAACSF,COMMON,ACTV,gQX cLrgpQJGEVkXHD                                                    ,NYSE  ,497369016,19740612,19980302,2.44,0000000978,2012,Q4
2012-12-31 03:46:02,AAAAAAAAAAAACSE,PREF_A,ACTV,LpSEXxWaqmqrVGolHahLoyrZMO                                            ,PCX   ,993249919,19011116,19110722,1.39,0000000095,2012,Q4
2012-12-31 18:46:02,AAAAAAAAAAAACSD,COMMON,ACTV,HHENcXxKIRINgnipsiVT                                                  ,NASDAQ,888931110,18850723,18520902,1.15,SqCUkYbSlmUBVEeHQcYWlEhwLjOKBYzdJQXvcxaOioFLRqACxzvRPPNtjbD ,2012,Q4
1987-06-27 12:15:01,AAAAAAAAAAAABIV,COMMON,ACTV,hJUWcqlOFGYwLuFPOSGlwSDx                                              ,AMEX  ,539426425,19810822,19600718,1.75,CMbRIDVtDBphXwzVGNYxbPKLdRbPC                               ,1987,Q2
1987-06-27 20:10:03,AAAAAAAAAAAABIS,COMMON,ACTV,yMJRAWIB pvIUYEQuPYr                                                  ,PCX   ,631601757,19100403,19800414,1.43,PKoQbpXYaUpnSupspSsLCZsyfTaRykUwFQAWLvp                     ,1987,Q2
1987-06-28 03:59:05,AAAAAAAAAAAABBO,COMMON,INAC,tDTGqUCWJJgHTVTeguILAMGsGjNQfFZwMUjNjErdalHsMGowmK                    ,NYSE  ,198534121,19120519,18950422,0.96,0000000038,1987,Q2
1987-06-28 09:55:05,AAAAAAAAAAAABIX,COMMON,ACTV,qFyQsxxEKRIAEJPBBUBjKUKZdAGq                                          ,AMEX  ,475063387,19760218,19690727,1.04,kTvfZnSjcPeiRAaYlMKXFcMxdXNFQvnxFUGUfWCBuP                  ,1987,Q2
1987-06-28 11:33:01,AAAAAAAAAAAABIU,COMMON,ACTV,QxSvOimQVHvbDXmpqRxDXSonBEBYlXUhNAmTVYqnkFoCLDyJPqSPNFSF              ,PCX   ,541677253,19500415,18690404,1.61,qKCCVOwUhXclMYGpMGHDaUScTSF                                 ,1987,Q2
1987-06-28 14:35:05,AAAAAAAAAAAABIR,COMMON,ACTV,LqSePtqsfUJDOtXjblgFPdPCMTlCNpCPBTKGDndcs Q                           ,NYSE  ,849137288,19510503,18860709,0.55,xorOqoimeVGhfEcDQZ                                          ,1987,Q2
1987-06-28 20:38:01,AAAAAAAAAAAAAWE,PREF_B,ACTV,DRDuKRFYrvMxfBnw                                                      ,NYSE  ,853057101,19000811,19380615,2.39,0000000356,1987,Q2
1987-06-30 05:34:05,AAAAAAAAAAAABIW,COMMON,ACTV,BE HVhcdCCWJrGWnEYJ                                                   ,NYSE  ,620522863,19831216,19000709,2.7,PTNTHCLWsriUMNBFhDQDGtmBPPNiLOSaNy                          ,1987,Q2
1987-06-30 09:42:03,AAAAAAAAAAAABIT,COMMON,ACTV,NRMjmJTWCNIMyFMSPCRafnDgpacERUndGSTth klcqqzVJkvTcDERvRpHPuKU         ,NASDAQ,505637490,19530908,19351009,1.97,0000000296,1987,Q2
1987-06-30 14:28:03,AAAAAAAAAAAABIQ,PREF_D,ACTV,XrHSmDxVsFVczpbIbtIbJyabIiVQ bHoINENLQaANTgkEnWTlvrOJcCVJ             ,NASDAQ,584169158,18900701,19220517,1.14,TKrHzjzZyNqHaxyYSPNNPLkymSBSpHGDrKmvTFZuffZfztK             ,1987,Q2
1987-06-30 23:59:05,AAAAAAAAAAAABIY,COMMON,ACTV,JBaWeoFVDPIOehUzpyKCEQCXW ORrLlXPUFXQOFaWQNvQWaVFO                    ,AMEX  ,34790756,18940825,18950726,2.56,whOJbSWAVgSKFSagITxNTGeTKRETrj                              ,1987,Q2
2012-03-30 02:35:03,AAAAAAAAAAAACRA,COMMON,ACTV,XTOD o vGc dGLQcWnrkFzzprhLLZQVV                                      ,PCX   ,518951566,19471104,20100424,0.43,DCHxoKcJGofOARectG                                          ,2012,Q1
2012-03-30 03:10:00,AAAAAAAAAAAACRE,PREF_A,ACTV,RByGWIyxIxBNacfQQUzIFdfUBHGzyrPNCPQBIdIp                              ,AMEX  ,481244333,20000425,18930528,1.46,wuPNbKrcocPhyHiIStyXcVOWUM                                  ,2012,Q1
2012-03-30 08:26:00,AAAAAAAAAAAACQX,COMMON,ACTV,zu sHfmQGRLJatlTMPWgo                                                 ,NASDAQ,847247354,19570222,18821109,1.66,QNmUWeWUSRXPWlMIranLwNaBgpHYzzImImlmB                       ,2012,Q1
2012-03-30 11:16:01,AAAAAAAAAAAACRB,COMMON,ACTV,XGypBXTUtwRnoFQSUK                                                    ,AMEX  ,543936183,20061215,19721205,0.78,lxQqiNpcfrFMKmKaLaJuiAZhaDnWDLNyEfNsYy                      ,2012,Q1
2012-03-30 19:41:02,AAAAAAAAAAAACRF,COMMON,ACTV,FDVEKFArmUTQbWjXyRxFwPXeVMoHuzwLGqbQ                                  ,NYSE  ,765892699,19800307,19111203,1.68,XdCwDlGsXFstGqdCIcNOKJfTOQPnoEeELXbNmwOl                    ,2012,Q1
2012-03-30 20:52:05,AAAAAAAAAAAACQY,COMMON,ACTV,JOtRgrELUbhAcltwnURUURlrGrKMwruRnSeDCjFOWYqZAdcsTSDXAwIPkpbvhg        ,NYSE  ,205213080,18891103,19521230,1.95,ysjRGtkIDlGMkTVKHdJYPYZQBIETliHMObyptnkSDUF                 ,2012,Q1
2012-03-31 04:42:00,AAAAAAAAAAAACRC,COMMON,ACTV,PyUWieVusTFEeVfXSeBlXxuXkGYWIpSHDUVILGEgFVRFnVt                       ,NYSE  ,885405670,19980809,18560918,1.65,0000000193,2012,Q1
2012-03-31 10:30:04,AAAAAAAAAAAACMU,COMMON,ACTV,NDaEegtGDQCCmgpJPdqSFgBRjApAeCZASjF OKvxleQn                          ,NASDAQ,733409463,19961003,19070909,1.85,aUukjFwShAQTgyziXgUcOpJIiPCdVBRBKVAvktHJVuhFlMIUvWjOs       ,2012,Q1
2012-03-31 11:50:02,AAAAAAAAAAAACQZ,COMMON,ACTV,PCDcwMYsMNFsskZKrmT                                                   ,PCX   ,263250267,19501213,18680904,1.08,0000000586,2012,Q1
2012-03-31 15:11:04,AAAAAAAAAAAACRD,COMMON,ACTV,ZrAtAMPdGezKDyOUneSyyOZzLfLEotABUwskbByTkqJKsBicLRb                   ,PCX   ,179943039,19451013,19851105,0.79,0000000655,2012,Q1
2012-03-31 23:59:05,AAAAAAAAAAAAAQH,COMMON,INAC,NnIvSZDYIqDOwDfAXT                                                    ,PCX   ,180024634,18760630,18810425,0.52,dGTSaPOJMHvtCCHelvrPOQXnY                                   ,2012,Q1
1991-06-28 02:44:03,AAAAAAAAAAAABOH,COMMON,ACTV,SEjkKYVRPtGtjaDKODDwNSpYqMI                                           ,NASDAQ,996761287,19150926,18811211,2.94,UYPksfvvLGxGXaw                                             ,1991,Q2
1991-06-28 11:31:00,AAAAAAAAAAAABOE,COMMON,ACTV,GGPUblStSNiHihERGvp                                                   ,AMEX  ,340982847,19180730,18600530,2.69,LMktzXgdurfauyKikioJYWWvsPBPvMvGtgqDvBAVEoeWsENCss          ,1991,Q2
1991-06-28 12:18:03,AAAAAAAAAAAABOM,COMMON,ACTV, FkmsXyGUGZQKhhoCHIUfQsUDVP aKei                                      ,NASDAQ,256548572,19470828,19120904,2.42,IItXvJRdXHLVOiqVObBeFiJaRilrMHVEQcBDLVNFH                   ,1991,Q2
1991-06-28 14:45:02,AAAAAAAAAAAABOJ,COMMON,ACTV,PVOOpjloKtuljHr FvvOgLkMSoeAlvpERxJKRswiTZfxIMFmfQAPLLBLKsdVo         ,NYSE  ,766022752,18910206,18580116,2.03,0000000202,1991,Q2
1991-06-28 20:45:04,AAAAAAAAAAAABOG,COMMON,ACTV,FvzRNe iqDlcQhaC DFZC Ahi                                             ,NYSE  ,112777163,19770223,18890809,1.12,TEPNWCLVJRBtJGZTZQOFNGhlwOEEGTfzEt                          ,1991,Q2
1991-06-29 00:10:03,AAAAAAAAAAAAACW,COMMON,INAC,HuVFGJNUGrmMkgzHAHgPjfuLXSHPapdlIVDabNocQQBYH CjPcnpHaPHMZKGYFVyXDrTgI,NYSE  ,681233900,19450318,19530303,1.98,0000000020,1991,Q2
1991-06-29 13:41:05,AAAAAAAAAAAABOL,COMMON,ACTV,zMJonWORVvKtKMspbSEbsEMn                                              ,NYSE  ,953693813,19340603,19640211,0.53,0000000488,1991,Q2
1991-06-29 18:52:02,AAAAAAAAAAAABOI,COMMON,ACTV,JcUbbWLMWyWqoRNrEtYVWALgKOEdoDDvqNQxeNGwOctCLvNV fnoQUhKGuwQ          ,NYSE  ,14895719,19380605,18941208,1.94,0000000518,1991,Q2
1991-06-30 00:26:01,AAAAAAAAAAAABOF,COMMON,ACTV,RQLBCkUImBeZGSGHfBKtlCpRPCTfcBYHioRCkeLKsggeFpuBJJSNDIQGwXCvGQevaPnrUW,AMEX  ,139318556,18671124,18650421,2.11,0000000044,1991,Q2
1991-06-30 10:40:01,AAAAAAAAAAAAAKG,COMMON,ACTV,igvLxpkVSxZUxnWxoLwylHTF                                              ,NASDAQ,758987143,18790716,19670925,0.7,HazyHEGpqPzkHcpBCxMMwTVGPFbRDOSnOtBTjfhQueGMPBWoQJZucV      ,1991,Q2
1991-06-30 23:59:05,AAAAAAAAAAAABOK,COMMON,ACTV,EWIsnyoUSXWHunHBqCRzABWlNWnff                                         ,NYSE  ,595588289,19630722,19101221,1.78,0000000191,1991,Q2
1976-06-24 22:26:04,AAAAAAAAAAAAATM,COMMON,ACTV,uORHAaMasnQBMHIUKVnEfHjbXsBfBqnXQRsxBwVvUiPHqkQ                       ,AMEX  ,442079568,19310207,18710617,1.61,0000000243,1976,Q2
1976-06-25 08:55:00,AAAAAAAAAAAAATP,COMMON,ACTV,CkClLFgB QUlpxPgP                                                     ,AMEX  ,82272754,18700809,18981030,0.89,0000000139,1976,Q2
1976-06-26 02:50:04,AAAAAAAAAAAAATS,PREF_B,ACTV,xFvDILgTqupHkXHaFVuO HKJrngSTYHJvvUZxCzQDWL                           ,NYSE  ,304097268,18750321,19740731,1.61,WKHSDaFEDSYXOynePKHWBGLeJ                                   ,1976,Q2
1976-06-27 01:14:01,AAAAAAAAAAAAATK,PREF_B,ACTV,wBatRgGhDgffSVKxMCLFMCJhpEyrVQ wHGG                                   ,NASDAQ,793244878,19000301,19091019,0.16,dEluvoyDvJUjnIcJSQeLjfBVqcISrcIOmRsoAGZctiPWPtDsTOmmLoXqrj  ,1976,Q2
1976-06-27 12:07:01,AAAAAAAAAAAAATN,PREF_B,ACTV,LrvsCaVOSGER muQZIjnbYhGOhwN                                          ,AMEX  ,549835778,19400331,18930927,2.42,TLOeJROVMacWuQLAOqTyEkblGNJmHaNXnFWPqeXGAI                  ,1976,Q2
1976-06-28 06:57:00,AAAAAAAAAAAAATQ,PREF_A,ACTV,JIBFHiVRiuvtukHbALNPIutbflSULIkwMqAKSwVOjHkR HXGXwfFYOFt              ,AMEX  ,857825008,19640518,19570809,0.93,0000000114,1976,Q2
1976-06-28 22:27:02,AAAAAAAAAAAAATC,PREF_A,ACTV,dFMIrpycxaRRKZUvbXSdUkQRnrHR                                          ,AMEX  ,486511380,19170502,19030505,0.39,ahfYaRNyhtHvoBDOjGTcMPuAQFGeDqnaWzDkWemBRAWnlUBrhDdAzCVJq   ,1976,Q2
1976-06-29 05:33:03,AAAAAAAAAAAAATL,PREF_A,ACTV,LgIvouwbneL                                                           ,PCX   ,671859267,18740130,19721212,0.14,0000000044,1976,Q2
1976-06-29 09:29:01,AAAAAAAAAAAAATO,PREF_A,ACTV,SnCNMELvIkYTPZyaZlVPZLWOHjvpHsbA fmzCky CfCwXihLbmig                  ,NASDAQ,779449669,19160328,18810717,2.07,yRPdOOYwDRIgGtBTaFzyuaZQ                                    ,1976,Q2
1976-06-30 09:01:00,AAAAAAAAAAAAATR,PREF_B,ACTV,MHPuJjiKTkftHEUGDEX ARLMWjooDH RrNCcTQBKyh                            ,NYSE  ,197220876,18590202,19251109,1.61,0000000079,1976,Q2
